0,10
0.1,10.101
0.2,10.1
0.3,10.264
0.4,10.321
0.5,10.284
0.6,10.787
0.7,10.654
0.8,10.579
0.9,10.634
1,10.99
1.1,11.041
1.2,11.349
1.3,11.516
1.4,11.558
1.5,11.329
1.6,11.303
1.7,11.345
1.8,11.344
1.9,11.417
2,11.603
2.1,11.597
2.2,11.644
2.3,11.594
2.4,11.646
2.5,11.834
2.6,12.124
2.7,12.31
2.8,12.306
2.9,12.5
3,12.528
3.1,12.28
3.2,12.122
3.3,11.903
3.4,11.666
3.5,11.853
3.6,11.991
3.7,11.83
3.8,12.161
3.9,12.078
4,11.952
4.1,12.03
4.2,12.102
4.3,12.297
4.4,12.236
4.5,12.361
4.6,12.219
4.7,12.339
4.8,12.351
4.9,12.128
5,12.132
5.1,12.13
5.2,12.05
5.3,12.279
5.4,12.126
5.5,11.875
5.6,11.735
5.7,11.651
5.8,11.576
5.9,11.233
6,11.012
6.1,11.141
6.2,11.015
6.3,10.86
6.4,10.87
6.5,10.544
6.6,10.533
6.7,10.396
6.8,10.321
6.9,10.024
7,9.9067
7.1,9.8375
7.2,9.922
7.3,9.6668
7.4,9.8444
7.5,9.8814
7.6,9.7485
7.7,9.6538
7.8,9.648
7.9,9.3648
8,9.587
8.1,9.4317
8.2,9.3909
8.3,9.4747
8.4,9.6651
8.5,9.3551
8.6,9.4584
8.7,9.5985
8.8,9.5809
8.9,9.6216
9,9.6064
9.1,9.4586
9.2,9.5649
9.3,9.8689
9.4,9.9249
9.5,9.865
9.6,10.012
9.7,10.224
9.8,10.215
9.9,10.263
10,10.177
